Codigo;Producto;CantVend;CantComp;Diferencia
AAA014714;Adhesivo de Contacto Koby 25 ml;2;0;-2
AAA014715;Chalinas ;7;0;-7
AAA014718;Gema Redonda Facetada 6734 Chica Fucsia;4;0;-4
AAA014719;Libros usados;27;0;-27
AAA014720;Papel Molde;30;0;-30
AAA014721;Servicio Colocación de Broches y Botones;743;0;-743
AAA014722;Bufanda Osito;2;0;-2
AAA014723;Gorritos c/Pompom;9;0;-9
AAA014724;Lápiz Mecánico Filgo 0.5 mm;22;0;-22
AAA014725;Cuaderno c/indice 16x21;20;0;-20
AAA014726;Pin Patrios;31;0;-31
AAA014727;Tiza Color Playcolor 144u;1;0;-1
AAA014728;Tiza Blanca Playcolor 144u;1;0;-1
AAA014729;Folio Escolar Super Efren 80mic;105;0;-105
AAA014730;Pechera Caballero con Sable;4;0;-4
AAA014731;Pizarra Blanca 80x60 Borde Aluminio;2;0;-2
AAA014732;Pizarra Blanca 100x80 Borde Aluminio;1;0;-1
AAA014735;Aplique Goma Eva Diverti-Gom AL028;2;0;-2
AAA014736;Tiza Giotto Color x10 ;32;0;-32
AAA014738;Pin Patrios N. Milenio;50;0;-50
AAA014739;Auricular Super Sonicos;25;0;-25
AAA014740;Cierre Desmontable 75 cm negro;167;0;-167
AAA014741;Elástico 4mm Negro;753,52;0;-753,52
AAA014742;Broche Pachwork 33mm x 15mm;35;0;-35
AAA014743;Broche Patchwork 56 mm x 12mm;10;0;-10
AAA014744;Hilo p/remall Text Vahe Blanco;35;0;-35
AAA014745;Hilo p/remall Text Vahe Negro;63;0;-63
AAA014746;Cutter Olami 9mm;24;0;-24
AAA014747;Broche Perla Niquelado Bronce;4;0;-4
AAA014748;Aritos de Perlas Mediano;69;0;-69
AAA014749;Talonario Recibo Duplicado 704 x 50 hojas;25;0;-25
AAA014750;Cierre Nylon 55cm Negro;3;0;-3
AAA014751;Mapa Nº 3 Argentina Bicontinental Politico;8;0;-8
AAA014752;Mapa Nº 3 Argentina Bicontinental Fisico Politico;4;0;-4
AAA014753;Talonario Contrato Locación Art. 702;19;0;-19
AAA014754;Cierre Nylon 45cm Negro;10;0;-10
AAA014755;Bastidor p/bordar Plástico Mediano;8;0;-8
AAA014756;Bastidor p/bordar Plástico Grande 1625;2;0;-2
AAA014758;Elástico Algodón 8mm Ondina;158,56;0;-158,56
AAA014759;CINTA GROSS DE SEDA C DE ORO Nº5 Blanco;2;0;-2
AAA014761;CINTA GROSS DE SEDA C DE ORO Nº5 Rosa Bebe;1;0;-1
AAA014762;CINTA GROSS DE SEDA C DE ORO Nº5 Rosa Dior;2;0;-2
AAA014763;CINTA GROSS DE SEDA C DE ORO Nº5 Rojo;2;0;-2
AAA014764;CINTA GROSS DE SEDA C DE ORO Nº5 Bordo;3;0;-3
AAA014767;CINTA GROSS DE SEDA C DE ORO Nº5 Azul Francia;1;0;-1
AAA014768;CINTA GROSS DE SEDA C DE ORO Nº5 Azul Marino;7;0;-7
AAA014770;CINTA GROSS DE SEDA C DE ORO Nº5 Verde Brillante;2,5;0;-2,5
AAA014772;CINTA GROSS DE SEDA C DE ORO Nº5 Negro;3;0;-3
AAA014773;Lana Cisne D´Primera  Multicolor 40grs. Cod. 892;3;0;-3
AAA014774;Lana Cisne D´Primera  Multicolor 40grs. Cod. 1237;1;0;-1
AAA014775;Moño de Caballero;6;0;-6
AAA014776;Caballito Saltarin ;1;0;-1
AAA014777;Soldado SD19023;6;0;-6
AAA014778;Bloques x24 0402;4;0;-4
AAA014779;Set de Vehículos 6619227;1;0;-1
AAA014780;Mi Bebe con Mamadera Mágica 1268;2;0;-2
AAA014782;Dados Rojos 16mm 810-0032;11;0;-11
AAA014783;Dados Verdes 18mm 810-0036;10;0;-10
AAA014784;Retro Mini Infantil Duravit 681;3;0;-3
AAA014785;Monopatin Quickly Princesa 150A;1;0;-1
AAA014786;Monopatin Plastico Quickly Colores 150;1;0;-1
AAA014787;Set de Cafe P. Gourmet N312;2;0;-2
AAA014788;Auto F1 Mini Duravit 355;5;0;-5
AAA014789;Libro Colección Coloreando;12;0;-12
AAA014790;Potes Masas 709;37;0;-37
AAA014792;Dinosaurio Saltarin d/goma 154323;1;0;-1
AAA014793;Pelota de Playa 22cm Multicolor 57350;2;0;-2
AAA014794;Super Camion Scania Arenero N148;4;0;-4
AAA014795;Cocina Ollas y Cubiertos P. Gourmet ;2;0;-2
AAA014796;Masas con Solapa 719;2;0;-2
AAA014797;Puzzle Granja 4 piezas;5;0;-5
AAA014798;Puzzle Zoo 4 piezas;4;0;-4
AAA014799;Puzzle Transporte 4 piezas;4;0;-4
AAA014800;Mi Bebe Chico en Bolsa c/perchita 152;1;0;-1
AAA014802;Tractor Chico Duravit 210;1;0;-1
AAA014803;Mi Bebé c/acolchado Impreso 150;2;0;-2
AAA014804;Autos x10u. SD8353;1;0;-1
AAA014805;Mini Cooper Piccolo 0201;5;0;-5
AAA014806;Burbujero Dinosaurio 138138;11;0;-11
AAA014807;Masas Pack Granja 722;3;0;-3
AAA014808;Batidora c/acc Repost P. Gourmet;1;0;-1
AAA014809;Masas Pack Zoo 721;3;0;-3
AAA014810;Kit de Herraminetas 451;3;0;-3
AAA014811;Jeep Mini Duravit 356;5;0;-5
AAA014812;Bolsa Blocks Chicos x24 piezas 663 Duravit;6;0;-6
AAA014813;Set Mecanico Carpintero 460;1;0;-1
AAA014814;Camion de Bombero Duravit 650;3;0;-3
AAA014815;Set de Limpieza c/pala 502;1;0;-1
AAA014816;Glitter AD 3grs. Verde Oscuro;5;0;-5
AAA014817;Block Mini Afiche Luma Oficio;250;0;-250
AAA014818;Afiche Color Mil28 Verde Agua;82;0;-82
AAA014819;Glitter AD 3grs Amarillo Flúo;6;0;-6
AAA014820;Aplique Bordado Termoad. Circulo Lengua Rolling Stone 2332;6;0;-6
AAA014821;Aplique Bordado Termoad. Love 2331;7;0;-7
AAA014822;Aplique Bordado Termoad. Mariposa Fondo Estampado 1739;7;0;-7
AAA014823;Aplique Bordado Termoad. Paisaje Argentina 2397;2;0;-2
AAA014824;Aplique Bordado Termoad. Etiqueta Hombre Camuflaje 2396;3;0;-3
AAA014825;Aplique Bordado Termoad. Rosa C/ Pimpollo 2390;4;0;-4
AAA014826;Aplique Bordado Termoad. Gatitos Collage 2407;4;0;-4
AAA014827;Botón Bacan 496 T1 Gris;3;0;-3
AAA014828;Aplique Bordado Termoad. Flor Hiedra 2388;3;0;-3
AAA014829;Aplique Bordado Termoad. Silueta Negra C/Flores 2387;3;0;-3
AAA014830;Aplique Lentejuela Reversible Happy Days 2314;5;0;-5
AAA014831;Aplique Bordado Termoad. Camuflado C/Dibujos 2385;3;0;-3
AAA014832;Aplique Bordado Termoad. Escudo Militar 1760;2;0;-2
AAA014833;Aplique Bordado Termoad. Cubano 2377;3;0;-3
AAA014834;Aplique Bordado Termoad. Circulo Frida 2376;3;0;-3
AAA014835;Aplique Bordado Termoad. Flores Espejadas 2375;1;0;-1
AAA014836;Aplique Bordado Termoad. Caballitos 1724;2;0;-2
AAA014837;Aplique Bordado Termoad. Suzuki 2360;1;0;-1
AAA014838;Aplique Bordado Termoad. Cactus 2349;6;0;-6
AAA014839;Aplique Bordado Termoad. Flores 1778;5;0;-5
AAA014840;Aplique Bordado Termoad. Moviles Collage 1775;4;0;-4
AAA014841;Aplique Bordado Escudo River 1773;9;0;-9
AAA014842;Aplique Bordado Escudo Boca 1773;8;0;-8
AAA014843;Aplique Bordado Escudo San Lorenzo 1773;3;0;-3
AAA014844;Aplique Bordado Termoad. Animales 1763;1;0;-1
AAA014845;Aplique Bordado Termoad. Escudo Estrella Militar 1761;2;0;-2
AAA014846;Aplique Bordado Termoad. Patitos Lunares Grande 1738.2;2;0;-2
AAA014847;Aplique Bordado Termoad. Patito Lunares Chico 1738.1;4;0;-4
AAA014848;Aplique Bordado Termoad. Niños 1734;2;0;-2
AAA014849;Aplique Bordado Termoad. Escudo Polo 1729;2;0;-2
AAA014850;Aplique Bordado Termoad. Números Lunares 2395;2;0;-2
AAA014851;Aplique Bordado Termoad. Flor Rococo 2389;2;0;-2
AAA014853;Aplique Bordado Escudo C/Incrustaciones 0401;1;0;-1
AAA014854;Aplique Estampado Termoad. Flores Acuarela 2401;3;0;-3
AAA014855;Aplique Estampado Termoad. Etiqueta Tropical 2392;4;0;-4
AAA014856;Aplique Estampado Termoad. Etiqueta Clásica Marcas Grande 2378.2;4;0;-4
AAA014857;Aplique Estampado Termoad. Etiqueta Clásica Marcas Chico 2378.1;3;0;-3
AAA014858;Aplique Estampado Termoad. Frida Chico 2373.1;8;0;-8
AAA014859;Aplique Estampado Termoad. Safari 2347;9;0;-9
AAA014860;Aplique Estampado Termoad. Vintage Circulo 1793;1;0;-1
AAA014861;Aplique Estampado Termoad. Ositos 2345;4;0;-4
AAA014862;Aplique Estampado Termoad. Princesas Grande 1783.2;7;0;-7
AAA014863;Aplique Estampado Termoad. Princesas Chico 1783.1;4;0;-4
AAA014864;Aplique Estampado Termoad. Búho Infantil 1751;4;0;-4
AAA014865;Aplique Estampado Termoad. Caritas Emoji 1713;7;0;-7
AAA014866;Aplique Estampado Termoad. Bebé 2348;3;0;-3
AAA014867;Aplique Estampado Termoad. Números Y Animales 2346;2;0;-2
AAA014868;Aplique Estampado Termoad. Abecedario Lunares 1701;4;0;-4
AAA014869;Aplique Estampado Termoad. Cars 2393;3;0;-3
AAA014870;Aplique Estampado Termoad. Unicornios Chico 2370.1;3;0;-3
AAA014871;Aplique Estampado Termoad. Jardín De Infantes 1711;14;0;-14
AAA014872;Aplique Estampado Doctora Juguetes Grande 2001;1;0;-1
AAA014873;Aplique Estampado Doctora Juguetes Chico 2001.1;2;0;-2
AAA014874;Aplique Estampado Termoad. Chupete/ Carrito 0141.7;1;0;-1
AAA014875;Aplique Estampado Termoad. Princesas 2017;4;0;-4
AAA014876;Aplique Bordado Termoad. Mariposa Lentejuelas 2217.B1;2;0;-2
AAA014877;Aplique Bordado Termoad. Mariposa Lentejuelas 2217.B2;1;0;-1
AAA014878;Aplique Bordado Termoad. Aves Collage 1765;2;0;-2
AAA014879;Aplique Estampado Termoad. Autos 2004;6;0;-6
AAA014880;Aplique Termoad. Etiqueta Escolar Minions 1712;18;0;-18
AAA014881;Aplique Termoad. Etiqueta Escolar Barbie 1712;17;0;-17
AAA014883;Aplique Bordado Termoad. 4 Estrellas Militar 1796;1;0;-1
AAA014884;Aplique Estampado Termoad. Elefante Mandala 1717;1;0;-1
AAA014885;Aplique Estampado Termoad. Los Simpsons 0404;2;0;-2
AAA014886;Aplique Bordado C/ Lentejuela Tigre 3333;1;0;-1
AAA014887;Calculadora Taksun TS-3832A;2;0;-2
AAA014889;Lamina Tabla de Multiplicar;2;0;-2
AAA014890;Lamina Abecedario;2;0;-2
AAA014891;Aplique Bordado Termoad. Flor y Pajaro 1605;1;0;-1
AAA014893;Aplique Estampado Termoad. Winnie Pooh 1234;1;0;-1
AAA014894;Cinta Doble Faz 12x30 Stiko;5;0;-5
AAA014897;Tijera 16cm Simball Confort;20;0;-20
AAA014898;Separadores p/Carpeta Nº3 Ónix Mandalas;5;0;-5
AAA014900;Separadores p/Carpeta Nº3 Ónix Shiny;5;0;-5
AAA014901;Aplique Bordado Termoad. Escudo Goldfish 9696;1;0;-1
AAA014902;Separadores p/Carpeta Nº3 Ónix Cactus;6;0;-6
AAA014903;Separadores p/Carpeta Nº3 Ónix Jean Flowers;10;0;-10
AAA014904;Separadores p/Carpeta Nº3 Ónix Choppes Metal;6;0;-6
AAA014905;Separadores p/Carpeta Nº3 Ónix Sports/Deportes;7;0;-7
AAA014908;Aplique Estampado Termoad. Mariposa 1111;1;0;-1
AAA014912;Aplique Estampado Termoad. Princesa Sofia 4680;1;0;-1
AAA014914;Aplique Con Lentejuela Reversible Love 4170;0,5;0;-0,5
AAA014915;Lápiz c/ animalitos chochet ;110;0;-110
AAA014916;Pila Energizer A76;9;0;-9
AAA014917;Pila Energizer 2016;12;0;-12
AAA014918;Pila Energizer 2025;9;0;-9
AAA014919;Hilo Algodón Bahía 100grs Fino Cod. 14;12;0;-12
AAA014920;Hilo Macramé Aruba 100grs. Cod. 33;3;0;-3
AAA014921;Hilo Macramé Aruba 100grs. Cod. 13;12;0;-12
AAA014922;Hilo Macramé Aruba 100grs. Cod. 2034;5;0;-5
AAA014923;Hilo Macramé Oferta ;3;0;-3
AAA014924;Hilo Algodón Bahía 100grs Grueso Cod. 09;8;0;-8
AAA014925;Block Entretenida Muresco Geometricos Fluo;45;0;-45
AAA014926;Perforadora Maped 6/8hj 452211 Essential;5;0;-5
AAA014927;Frisador de Goma Eva Thikas Lilis;0;0;0
AAA014928;Frisador de Goma Eva Thikas Cala;1;0;-1
AAA014929;Chinches Plateadas Olami 50 u.;10;0;-10
AAA014930;Perforador 1 orificio Onix;3;0;-3
AAA014931;Boligrafo Filgo The Black Jasper;30;0;-30
AAA014932;Cinta Adhesiva de Papel Adelbras 36mmx50m;51;0;-51
AAA014933;Pistola Silicona 7mm Liggo ;6;0;-6
AAA014934;Cinta Adhesiva de Papel Adelbras 24mmx50m;100;0;-100
AAA014935;Pincel Redondo AD 120 Toray Nº 00;6;0;-6
AAA014936;Cierre Nylon 30cm Verde Oliva;2;0;-2
AAA014937;Cierre Nylon 30cm Salmon;2;0;-2
AAA014938;Cierre Nylon Reforzado 10cm Verde Brillante;0;0;0
AAA014951;Cierre Nylon Reforzado 14cm Chocolate;2;0;-2
AAA014953;Bolsita de Regalo Temática 30x41cm Guarda Pampa;4;0;-4
AAA014954;Bolsita de Regalo Sirenitas 32x30;7;0;-7
AAA014955;Bolsita de Regalo Music Pop 32x30;4;0;-4
AAA014961;Goma Eva Super Glitter Celeste;97;0;-97
AAA014963;Bolígrafo Filgo Glitter x10 u.;72;0;-72
AAA014964;Cajita Metal Fantasía Grande;2;0;-2
AAA014965;Cajita Metal Fantasía Chica;2;0;-2
AAA014966;Tiza Blanca L.E.A x12u.;27;0;-27
AAA014968;Adhesivo Color Playcolor 300grs Rosa;9;0;-9
AAA014969;Maracas;20;0;-20
AAA014971;Velon 7 Dias Rojo;1;0;-1
AAA014972;Velon 7 Dias Negro;1;0;-1
AAA014973;Vela Común Mediana Azul;10;0;-10
AAA014974;Auricular I7S TWS;6;0;-6
AAA014975;Cuaderno 16x21 80hj Hang Loose Rayado;10;0;-10
AAA014976;Bolígrafo Simball Gel Power Glitter Plata;4;0;-4
AAA014977;Bolígrafo Simball Gel Power Glitter Naranja;2;0;-2
AAA014978;Bolígrafo Simball Gel Power Glitter Verde;2;0;-2
AAA014980;Estilógrafo Filgo N° 005;3;0;-3
AAA014981;Estilógrafo Filgo N° 03;1;0;-1
AAA014984;Estilógrafo Filgo N° 06;1;0;-1
AAA014985;Estilógrafo Plantec N° 08;6;0;-6
AAA014986;Estilógrafo Pizzini Nº 08;4;0;-4
AAA014987;Mouse Meetion Inalambrico PC/MAC R545 Celeste Pastel;2;0;-2
AAA014988;Lápiz Carpintero Trabi;12;0;-12
AAA014989;Papel Duograf 601 A4 180grs. Blanco Liso;518,5;0;-518,5
AAA014990;Papel Ilustración Brillante A4 115Grs. ;11;0;-11
AAA014991;Papel Ilustración Brillante A4 210Grs. ;39;0;-39
AAA014992;Puzzle Ink-Droop 4 p. 16X16 cm Unicornios;10;0;-10
AAA014993;Marcador Edding 4500 para Tela;10;0;-10
AAA014994;Caja de 12 Velas Aromáticas Iluminarte;19;0;-19
AAA014995;Block c/espiral Esquela x80h Lider Rayado;23;0;-23
AAA014997;Alfiler Cabeza de Vidrio x50u.;60;0;-60
AAA014998;Aguja de Crochet Mango de Silicona ;43;0;-43
AAA014999;Pasador de Zamac 6mm Niquel 1296P.1;42;0;-42
AAA015;Elástico con puntilla Brotel 1808 Natural;8;0;-8
AAA015000;Aguja Industrial Recta Nº 9 Punta Bolita;23;0;-23
AAA015001;Aguja Industrial Overlook Triumph Punta Bolita N° 9;1;0;-1
AAA015002;Aguja Industrial Overlook Triumph Punta Bolita N° 11;18;0;-18
AAA015003;Aguja Industrial Overlook Triumph Punta Bolita N° 14;56;0;-56
AAA015004;Aguja Industrial Overlook Triumph Punta Bolita N° 12;12;0;-12
AAA015005;Aguja p/máquina Singer Punta Bolita N° 12;195;0;-195
AAA015006;Argolla Metalica Simple 8mm 2667.8 Oro;23;0;-23
AAA015008;Argolla Metalica Simple 10mm 2667.10 Oro;334;0;-334
AAA015010;Botón Guardapolvo 100 T1 Blanco;332;0;-332
AAA015011;Botón Guardapolvo 100 T1 Negro;49;0;-49
AAA015012;Botón 277 Poliester Opaco 2 Agujeros Veta Perlada T1 Negro;207,55;0;-207,55
AAA015013;Botón Camisero 101 Poliester T1 Negro;8;0;-8
AAA015014;Botón Camisero 101 Poliester T2 Negro;75;0;-75
AAA015015;Botón Nylon 612 Clasico T1 Negro;80;0;-80
AAA015016;Botón Nylon 612 Clasico T2 Negro;133;0;-133
AAA015017;Botón Nylon 612 Clasico T3 Negro;61;0;-61
AAA015018;Ojos de Seguridad N° 10 CBX Azul;41;0;-41
AAA015019;Ojos de Seguridad N° 10 CBX Verde;38;0;-38
AAA015020;Ojos de Seguridad N° 8 CBX Verde;30;0;-30
AAA015021;Ojos de Seguridad N° 8 CBX Azul;51;0;-51
AAA015024;Ojos De Seguridad Nº16 CBX Azul;28;0;-28
AAA015025;Ojos De Seguridad Nº16 CBX Negro;16;0;-16
AAA015026;Ojos De Seguridad Nº16 CBX Verde;36;0;-36
AAA015027;Ojos De Seguridad Nº16 CBX Rojo;134;0;-134
AAA015028;Cinta Lurex Dorada 5mm 9081.0;194,47;0;-194,47
AAA015029;Cinta Lurex Plateada 5mm 9081.0;47,05;0;-47,05
AAA015030;Cinta Lurex Dorada 8mm 9081.1;70,3;0;-70,3
AAA015031;Cinta Lurex Plateada 8mm 9081.1;4,5;0;-4,5
AAA015032;Cinta Lurex Dorada 15mm 9081.2;30,68;0;-30,68
AAA015033;Cinta Lurex Plateada 15mm 9081.2;9;0;-9
AAA015035;Cinta Sapo Valentin 19mm;1;0;-1
AAA015036;Aplique Perros Guardianes 2342.2;1;0;-1
AAA015037;Aplique Escudos Estampados River 2414;11;0;-11
AAA015038;Aplique Escudos Estampados Boca 2414;6;0;-6
AAA015039;Aplique Bordado Cuadrille 1749;8;0;-8
AAA015040;Ojos de Seguridad N° 12 CBX Azul;35;0;-35
AAA015041;Ojos de Seguridad N° 12 CBX Verde;18;0;-18
AAA015042;Ojos de Seguridad N° 12 CBX Marron;28;0;-28
AAA015043;Bretel Razado Zamac 6mm 1099ZA Blanco;8;0;-8
AAA015044;Bretel Razado Zamac 6mm 1099ZA Negro;17;0;-17
AAA015045;Bretel Razado Zamac 6mm 1099ZA Natural;4;0;-4
AAA015046;Bretel Razado Zamac 6mm 1099ZA Beige Medio;6;0;-6
AAA015047;Cinta Fleco Etno Beige 5689;18,64;0;-18,64
AAA015048;Ojos de Seguridad N° 12 CBX Negro;290;0;-290
AAA015049;Cierre Desmontable Nylon 75 Marino;50;0;-50
AAA015050;Botón Poliester 113 Blusero Variado T1 Negro;4;0;-4
AAA015051;Botón Nylon Infantil Con Pie Smile 619 T2 Celeste;3;0;-3
AAA015052;Botón Nylon Infantil Con Pie Smile 619 T2 Francia;92;0;-92
AAA015054;Boton Nylon Infantil Con Pie Smile 619 T2 Amarillo Limon ;7;0;-7
AAA015055;Botón Nylon Infantil Con Pie Smile 619 T2 Blanco;11;0;-11
AAA015057;Botón Nylon Infantil Con Pie Smile 619 T2 Rosa Dior;7;0;-7
AAA015059;Botón Nylon Infantil Con Pie Smile 619 T2 Rojo;10;0;-10
AAA015060;Argolla Plastica p/manualidades 20cm 1081.20 Transparente;1;0;-1
AAA015063;Argolla Plastica p/manualidades 17cm 1081.17 Transparente;1;0;-1
AAA015064;Argolla Plastica p/manualidades 17cm 1081.17 Blanco;1;0;-1
AAA015065;Argolla Plastica p/manualidades 17cm 1081.17 Marron;3;0;-3
AAA015066;Lápiz De Tiza CBX 87 mm 2265;19;0;-19
AAA015067;Aplique Estampado Termoad. Perros Guardianes Grande 2342.2;4;0;-4
AAA015068;Aplique Bordado Termoad. Circulo C/Palabra 1728;3;0;-3
AAA015069;Aplique Bordado Cuadrado Vintage 1790;4;0;-4
AAA015070;Aplique Bordado Termoad. Bolsillo Militar 1755;4;0;-4
AAA015071;Aplique Bordado Termoad. Etiqueta Camping 2410;4;0;-4
AAA015073;Argolla Plastica p/manualidades 10cm 1081.10 Transparente;16;0;-16
AAA015074;Argolla Plastica p/manualidades 10cm 1081.10 Blanco;11;0;-11
AAA015075;Argolla Plastica p/manualidades 10cm 1081.10 Amarillo Limon;2;0;-2
AAA015076;Argolla Plastica p/manualidades 10cm 1081.10 Rojo;6;0;-6
AAA015077;Argolla Plastica p/manualidades 10cm 1081.10 Verde Brillante;2;0;-2
AAA015078;Argolla Plastica p/manualidades 10cm 1081.10 Negro;8;0;-8
AAA015079;Galon Mini Pompon 2704.50 Amarillo Oro;0,5;0;-0,5
AAA015081;Galon Mini Pompon 2704.50 Rojo;0,5;0;-0,5
AAA015082;Escuadra De Madera Reductora 1851;6;0;-6
AAA015083;Kit Reglas de Costura 2634;3;0;-3
AAA015084;Galon Mini Pompon 2704.50 Celeste;3;0;-3
AAA015085;Galon Mini Pompon 2704.50 Azul Francia;1,5;0;-1,5
AAA015087;Galon Mini Pompon 2704.50 Negro;3,8;0;-3,8
AAA015089;Puntilla De Nylon 2 cm De Ancho 10004 Blanco ;29,66;0;-29,66
AAA015090;Puntilla De Nylon 2 cm De Ancho 10004 Negro;15;0;-15
AAA015091;Puntilla De Nylon 2 cm De Ancho 10004 Rojo;4;0;-4
AAA015092;Puntilla De Nylon 2 cm De Ancho 10004 Amarillo Oro;6,17;0;-6,17
AAA015093;Puntilla De Nylon 2 cm De Ancho 10004 Coral;11,5;0;-11,5
AAA015094;Puntilla De Nylon 4,5 cm De Ancho 10014 Blanco ;71,45;0;-71,45
AAA015095;Puntilla De Nylon 4,5 cm De Ancho 10014 Rojo;3;0;-3
AAA015096;Puntilla De Nylon 4,5 cm De Ancho 10014 Fucsia;6;0;-6
AAA015097;Puntilla De Nylon 4,5 cm De Ancho 10014 Aguamarina;2;0;-2
AAA015099;Puntilla De Nylon 1,5 cm De Ancho 10002 Blanco;21,82;0;-21,82
AAA015100;Puntilla De Nylon 1,5 cm De Ancho 10002 Negro;5,5;0;-5,5
AAA015101;Puntilla De Nylon 1,5 cm De Ancho 10002 Aguamarina;12;0;-12
AAA015102;Puntilla De Nylon 1,5 cm De Ancho 10002 Rojo;7;0;-7
AAA015103;Puntilla De Nylon 1,5 cm De Ancho 10002 Fucsia;17,1;0;-17,1
AAA015104;Alcohol en gel Rexona 65ml;16;0;-16
AAA015105;Puntilla De Nylon 1,5 cm De Ancho 10002 Bordo;5;0;-5
AAA015106;Puntilla De Nylon 4 cm De Ancho 10015 Blanco;38,1;0;-38,1
AAA015107;Puntilla De Nylon 4 cm De Ancho 10015 Negro;29,8;0;-29,8
AAA015108;Puntilla De Nylon 4 cm De Ancho 10015 Marino;17,34;0;-17,34
AAA015109;Puntilla De Nylon 4 cm De Ancho 10015 Rojo;2;0;-2
AAA015110;Puntilla De Nylon 4 cm De Ancho 10015 Amarillo Limón;1;0;-1
AAA015111;Puntilla De Nylon 4 cm De Ancho 10015 Lila;1;0;-1
AAA015112;Puntilla De Nylon 4 cm De Ancho 10015 Celeste;3,5;0;-3,5
AAA015113;Puntilla De Nylon 4 cm De Ancho 10015 Salmón;6,2;0;-6,2
AAA015114;Puntilla De Nylon 4 cm De Ancho 10015 Rosa Dior;4;0;-4
AAA015115;Puntilla De Nylon 4 cm De Ancho 10015 Verde Agua;5,5;0;-5,5
AAA015116;Puntilla De Nylon 4 cm De Ancho 10015 Verde Brillante;11,5;0;-11,5
AAA015119;Puntilla De Lycra Florencia 3cm 1829 Marino;52,5;0;-52,5
AAA015121;Argolla Plastica p/manualidades 25cm 1081.25 Transparente;3;0;-3
AAA015122;Argolla Plastica p/manualidades 25cm 1081.25 Blanco;1;0;-1
AAA015124;Cinta Naval 23mm C. de Oro;1;0;-1
AAA015125;Cuentas de Plastico con Letras;61;0;-61
AAA015126;Aguja Industrial Recta Nº 14;143;0;-143
AAA015127;Aguja Industrial Recta Nº 12;92;0;-92
AAA015128;Argolla Metalica Simple 5mm 2667.5 Plata;195;0;-195
AAA015130;Argolla Metalica Simple 10mm 2667.10 Plata;130;0;-130
AAA015136;Fashion Kit Pulseras;3;0;-3
AAA015137;Fashion Kit Cuencas de Letras;4;0;-4
AAA015139;Argolla Plastica p/manualidades 10cm 1081.10 Turquesa;3;0;-3
AAA015140;Cadena Hierro Fina 3519;4,5;0;-4,5
AAA015143;Cuaderno c/espiral 21x27 60hj Laprida AB7 Cuadriculado;3;0;-3
AAA015144;Calculadora Japanese JP-767;7;0;-7
AAA015145;Calculadora Ecal TC 59;3;0;-3
AAA015146;Dosificador Grande;2;0;-2
AAA015147;Rociador Chico;2;0;-2
AAA015148;Libreta Yapeyu c/e Nº 40 ;56;0;-56
AAA015149;Libreta Yapeyu c/e Nº 60;36;0;-36
AAA015150;Libreta Yapeyu c/e Nº 30;107;0;-107
AAA015151;Libreta Yapeyu c/e Nº 20;104;0;-104
AAA015152;Libreta Yapeyu c/e Nº 10;134;0;-134
AAA015153;Cera Dactilar p/ contar billetes Liggo;3;0;-3
AAA015156;Hebillitas Plásticas;335;0;-335
AAA015157;Libreta Indice Norte c/e Nº 80;9;0;-9
AAA015158;Cinta Empaque Transparente Adelbras 48mmx100m;116;0;-116
AAA015159;Cuaderno C/ Indice Nº 451- 45 hojas;6;0;-6
AAA015160;LLaveritos;4;0;-4
AAA015161;Palito P/Globo Lujo Multicolor;32;0;-32
AAA015162;Crayones Playcolor x6u.;24;0;-24
AAA015163;Billetera Femenina 2 Cierres SM-182-72;8;0;-8
AAA015164;Billetera Femenina Pratys WL-6601-1;4;0;-4
AAA015165;Billetera Femenina Pratys WL-6701-1;3;0;-3
AAA015166;Billetera Femenina Trenzada;3;0;-3
AAA015167;Billetera Femenina Pratys WL-51004-1;3;0;-3
AAA015168;Billetera Femenina Pratys WL-51009-01;4;0;-4
AAA015169;Billetera Femenina Pratys WL-6711;2;0;-2
AAA015170;Marcador Permanente Koby Punta Biselada Negro;48;0;-48
AAA015171;Estilógrafo Plantec N° 02;13;0;-13
AAA015172;Estilógrafo Plantec N° 01;12;0;-12
AAA015173;Goma de Borrar Koby 3060 Blanco;408;0;-408
AAA015174;Bolígrafo Koby Triangular Semi Gel Negro;24;0;-24
AAA015175;Bolígrafo Koby Triangular Semi Gel Azul;17;0;-17
AAA015176;Resaltador Koby Redondo Pastel x6;50;0;-50
AAA015177;Bolígrafo Gel Koby x10;58;0;-58
AAA015178;Papel Carbónico Denver Negro;45;0;-45
AAA015179;Gomitas Ranuradas p/Cabello AAA015179;40;0;-40
AAA015180;Acuarela Faber Castell x12 colores;84;0;-84
AAA015181;Carpeta 3x20 Cartone A4 Iglu c/repuesto;3;0;-3
AAA015182;Libro de Actas T/D Potosí/Pagoda 200h.;4;0;-4
AAA015183;Vincha de Tela c/Lunares;12;0;-12
AAA015184;Gomitas c/aplique AAA015184;27;0;-27
AAA015186;Microfibra 0.4 Trabi Negro;47;0;-47
AAA015187;Cinta Empaque Auca FRAGIL 48X50m;4;0;-4
AAA015188;Pincel Chato 140 Toray AD Nº1;7;0;-7
AAA015189;Pincel Redondo AD 120 Toray Nº 000;6;0;-6
AAA015190;Pincel Linner AD 139 Toray Medio Nº 000;6;0;-6
AAA015191;Gomita 14x12 AAA015191;2;0;-2
AAA015192;Escuadra Madera 50cm Modista;2;0;-2
